收优质男神女神v:blm9009	0
欢迎薛之丐宝贝来到本厅	0
收优质男神女神v:blm9009	0
2必死	1
你bb个毛？	1
找个单ls的找不到就睡着了	1
我操你奶	1
欢迎 -上坑趴着	0
去吧	0
我去实验过	0
胡巴你是什么牛马 跪下	0
收男女友+w：15864777797	0
11111	0
不不，就这会能听清	0
害	0
没有人帮你啊？	0
谁来帮我骂 5蠢	0
好久没上线了	0
我在	0
给我唱首歌就给你	0
🐶泽。我回去挂机了做孤儿去	1
111	0
我抓到你了梦露🍇	0
.	0
就相当于一夜情？？？	1
老来我这听歌	0
可以打pao	1
欢迎七里来到三的心里	0
爱说不说 不说gun	1
哥哥你玩吗，你心态好吗	0
她说话不好听寡妇音	1
干嘛我草泥马	1
看QQ私信	0
开车不喝酒 喝酒不开车	0
你是字母圈的吗	1
这个音色🉑	1
66666	0
信不信我k你	1
感谢SL.美女BB上麦	1
恋爱➕w：OBOIR8	0
800多k呢	1
欢迎 1 小姐姐 你是来看小7的嘛？	0
欢迎张瑾一💎来到本房间	0
都给我趴下，把💎交出来。	0
➕胃Y863759455	0
今晚查杀10钻礼物	0
不乐意嘞她	0
胡jb蛋	1
给六麦点关注	0
别跟我说话当你妈的乖乖女	1
哈哈	0
八号你嘛还活着吗	0
王一博	0
盆哥他们在三亚没这么早睡的	0
想偷	0
？？？	0
神秘组织驾到，鸡飞狗跳。	0
mc逼死老板	1
掰头	0
是的	0
睡觉吧	0
什么狗几八	1
别的啥也不是	0
收下我的小心心哦~	0
现在找睡觉的很难找吗	1
一麦皮谷撅起来	1
欢迎吕布来到本房间	0
晚上好	0
房主，你特么和狗一样，劳资草你	1
不拔，直接拍照挂资料上就好	0
葬礼啥价儿啊	1
你可以去吃饭了	0
不是	0
租小号	0
欢迎无   言小可爱来到音乐之声	0
你懂吧涵爷	0
。。。	0
25号了我要舔	1
四麦来喘	1
主持没事，实在没有带4走	1
89142500	0
2479385607	0
不在吗	0
筱3292698 车祸现场	0
欢迎 🐻 奇迹女神牛逼	1
欢迎进入本房间，唠嗑请上麦	0
哎呀奶圈老婆回家了	0
我操我一有钻我就来刷还要咋样	1
都给我趴下，把💎交出来。	0
我去重新找一个BGM	0
你们全都🐶🐔8不是	1
哥哥姐姐微信来了要饭饭🤭	0
哈喽排档5r/主持10r/天结	0
你说现实？	0
这不是甜你大宝贝吗 快下来玩	0
便宜出铜号有意的老板+	0
这群人好烦人啊	0
13073408121	0
老板硬邦邦	1
你这逼养的纯纯不要脸	1
是不是被人艹多了，b又黑又臭	1
jk不分啊。	1
我以前咋没发现找睡觉的这么难	1
中午好	0
去打游戏一会回来睡觉	1
🤒	0
卧槽？这不是ғᴇɴɢʟɪᴜ嘛	0
欢迎诗颜来到听涛阁	0
2121890398	0
🥕且随忱清前行，身后一许流星	0
没见过男人	0
你爹来了	0
感谢小怪兽感谢朦胧姐	0
2595698646	0
mua 	0
你不能睡 你还有两点五十到四点	1
746	0
应p跳c＋1829373536❤️曰结	0
懂了	0
扶摇 别动衣服脱掉	1
小兮最美✨安家宝贝最优秀😍	0
连睡吗宝贝，	1
排雷/恋爱/交友/踩2855556	0
6麦你的儿子又哭了	0
猪一样	0
你看看照片不会	0
神秘组织驾到🔥都给我趴下	0
100块钱可以上几颗星	0
抓到翩若/sy宝贝惹 欢迎回家	0
我刚刚在后台	0
欢迎依娜小可爱来到本房间	0
是的是的昨天他和我连睡	1
想做男神女神的＋v:blm9009	0
啥呀，我两不连麦睡	1
都给我趴下，把💎交出来。	0
后援团:过客宝贝是来看希文的吗	0
我也好想要草莓牛奶噢	1
欢迎冰火娱乐923092宝宝回家	0
老司机带你飞	1
算不算吃里扒外	1
我在南通	0
三麦请你加我	0
華仔你就是个牛马	0
扫雷送福袋，详细踩🆔613690	0
媚媃	0
我主持费和放费多少现在	0
我都抽奖抽一年了	0
她喜欢逮一个人使劲撸毛。	1
伤心的人别听慢歌	0
他发你L照	1
最后几秒还jb拍你爷是淦你吗	1
你记着	0
出去就揍一顿	0
哈哈	0
欢迎林 是来看克己的吗	0
我又没给你污文本	1
无家可归，想下海➕个签	0
骑李湘	1
4.2	0
你想🉑️🧨嘛	1
那我便宜一点	0
收男友女友/:blm9009	0
渣男.小骚侩	1
感谢Yy.撩瘾/乐填1坑	0
我说陈克	0
昨天买了三5000的	0
没有妹妹愿意见我	0
手机有震动我不吵你	0
能不能嫖我要么全场	1
你个吊毛	1
这个哥哥声音🉑️好听了	1
6	0
苏哲我这头像可爱不	0
梦涵给我裹牛牛呢	0
一群傻13圈钱🐶	0
都给我趴下，把💎交出来。	0
收男友女友/v:blm9009	0
l又偷偷的看ᴘɪɴᴋ吗！！	0
想做男神女神的/v:blm9009	0
倾城最帅，岁挽最美	0
我想摸摸她	1
fuck是这样打	1
你让我玩什么玩什么	0
应该吧	0
成功又跑一个	0
之前有一个老板听我k叫蓝米糕	1
这香	0
苏怡进入本房间	0
当前二麦找个妈妈	1
走了，，去p我们厅去了	1
1000钻都衮你是尼玛10583871	0
是不是欠你个双费	1
这艹泥🐴多少钻	1
拉倒吧你	0
啥叫🐶连子	1
你俩背着我touq	1
刷拉王者383333🏅赚钱➕3	0
打吗	0
欢迎奶茶-哥哥来到风月	0
打	0
男神女神➕威909272330	0
感觉小号和段位没啥区别	0
我也走了	0
都给我趴下，把💎交出来。	0
欢迎希哩哩宝贝来到本厅	0
欢迎关注忘忧969995来到本房间	0
你先主持会	0
谢谢老板打赏	0
1	0
我成天呆在家里	0
南北宝宝，别错过花朵哦～	0
收男友+1564487115	0
听哭了	0
关注hello语音娱乐圈	0
瓜蛋。	0
溜缝子必死ok？	1
欢迎木木老婆回家	0
刚刚玩这软件，不介意带菜鸡吧	1
？？？	0
你怎么知道我高潮	1
那个嫖号	1
咦	0
指着太阳说日我是桐曦 我喂皮皮扒袋盐～	1
宝宝你干嘛呢	0
欢迎丫丫来到刷拉十一厅	0
那你带回去吧我给你接	0
280斤貂蝉?280斤妲己?	0
㊗跪头💑夭夭爱情甜蜜长久幸福	0
蓝牙耳机好次啊	0
免废送跟班宫中号：hello不留	0
今天中彩票了	0
488	0
啥也别说了	0
你是谁啊	0
上厕所	0
我没怎么排挡	0
这些都是你的男模	1
身价多少	0
有位置吗	0
这是震动棒？	1
帮我问哈 二麦 	0
五个甜那波吗	0
给我跪下舔脚	1
破500	0
台湾人说话好听	0
1	0
怎么在这里	0
鑫鼎娱乐黑厅	0
都给我趴下，把💎交出来。	0
他封我	0
kp是怎么玩的啊	1
我房费就是福袋多出来的	1
你又到我家楼下了	0
我可以直接带走你吗	1
谁都是你爸爸了	1
刷哈哈哈哈	0
科比我要大保健	1
Nan.Feng小可爱是来哄雨馨开心的嘛	0
欢迎允琳.宝贝来到诱欲	0
懒猪	0
欢迎青柚来到本房间	0
有本事在这里k	1
15038353576	0
免废送跟班宫中号：hello不留	0
不许放4麦走了	0
1	0
被封号了？	0
我接	0
我刚到家	0
神秘组织驾到，鸡飞狗跳。	0
支持3费和双费	1
欢迎自闭默老公来到佛系女六	0
我退一下密码告诉我。	0
pc就pc	1
喊不了别装那个逼样	1
六麦你爷，六麦你爷	0
我是不是给你连睡的吓跑了	1
微信还是扣扣	0
欢迎安徽李知恩小可爱回家	0
你有玩了一晚上	0
我带你去piao	1
大晚上喝点热水吧😂	0
嗯哼	0
咋滴啦，骂人	0
双费是各？	1
⁠⁣是来找野鹤买业务嘛	0
你们是坐台呢都认真点	0
别墨迹了 挂不出就踢	0
老婆咱俩一会也去吧	0
娜娜欢迎来到AJ陪玩	1
存好了	0
😂😂😂	0
都给我趴下，把💎交出来。	0
抓住咪咪小宝贝惹 抱抱～	1
免废送跟班宫中号：hello不留	0
绝对没有下次了	0
本来我想让胜哥过来p坑	1
欢迎蛙欢迎光临本厅！	0
拒单又出来拉业w了	1
招厅	0
你现在的水平？有单点？	0
1给优优扫波雷吧	0
上Jb	1
心态心态放好	0
你是你妈了逼	1
要不你等等跟皮皮打一下	0
感谢SL.呆呆女神来到刷拉男神三厅	0
我会喊麦  谁来p一下	1
钻石	0
招厅	0
欢迎冷冷娱乐🆔171716来到本房间	0
请注意倒车	0
你奶奶个b？	1
我今天不睡了	0
wc	0
嗯，注意安全	0
2麦。需要过任务了找我	0
要不换个房间 ？	0
Jj大	1
滚jb犊子	1
欢迎尢来到本房间	0
好	0
皮一皮	0
都给我趴下，把💎交出来。	0
你玩吧 我走了 我找对象了	0
？	0
。	0
收男友+1564487115	0
今日头牌 哈哈哈哈	0
浴血奋战	0
一麦ls吗我屌丝音	1
来这互粉？	0
房费多少阿	1
扎心了二嬢	0
说句话温柔	0
欢迎　慕容白来到本房间	0
七友小骚牌抓到你了看你往哪跑吖！	1
不是你俩在一块呢	0
溜了	0
路哥英勇路哥带你飞❤❤❤❤❤	0
id12799085随便踢人	0
老婆你看的下去？	0
都给我趴下，把💎交出来。	0
欢迎漫漫来到瑞丽❤️	0
林崽希望可以成为你的今日心动。	0
欢迎-来到太阳男一	0
宝宝，这个怎么弄	0
醒来了微我，唠会嗑吧	0
6m你的马甲不对	1
我去个门	0
麦x5块	1
欢迎叶绾月亮派单厅	0
5900539滚刀4w钻	0
心里又没点逼数了	1
欢迎 ฅฅ* 宝宝来到质感男友	0
你不找我搞迟早还是要被人搞	1
欢迎来到vki综合娱乐	0
宝贝我在	0
K多了吧	1
野宇在线陪玩	1
劫宝贝是来看KiKi的吗~❤	0
应p跳c＋1829373536❤️曰结	0
o是来给ʟᴏɴᴇʀ刷钱的吗？	0
没钱钱不配处对象吗哥哥	0
啥也不是	0
童话镇娱乐招优质麦序主持	0
欢迎like.小仙女光临极致	0
阿杰欢迎来到虚拟女友	0
8	0
死活不ls的	1
主持  我吃个五分钟的饭	0
你挂个1.0	0
男神女神➕威909272330	0
1是来看墨墨的嘛～	0
安若姐吖手扣疼了赏个呗😭	0
想做男神女神的➕v:blm9009	0
给你反馈哈哈哈！！！	0
你有个j8	1
欢迎【和平老神仙】老公回家	0
我tm磕泡死爹妈	1
1585809097	0
等下	0
哈哈哈哈哈哪里在k了	1
我走啦，打游戏去了	0
全麦一起壳	1
太吵了，我走了	0
之前蛤蟆的k袍群解散	1
收优质男神女神v:blm9009	0
我擦你醒这么早	0
我昨天被人拉去做陪玩。她们好赚	1
o你是来找全麦恋爱的嘛✨	0
刷即可	0
听歌欢迎来到虚拟女友	0
都给我趴下，把💎交出来。	0
赔我草莓	1
那天我去嫖薛艺	1
我老婆	0
带我玩吗	0
(关注忘忧969995福袋出钟110)	0
他走了	0
玩不起？	0
抱我干啥？	0
感谢Boy填黄金4坑	0
666	0
表情.交友踩19449700	0
那我回家陪你睡觉吧？	1
麻麻，我想。。。吃。。。奶。。	1
2挂	0
招u处主持+微信：Zix666668	0
我不刷，没钻了	0
8706643	0
想做男神女神的/v:blm9009	0
不要带水	0
欢迎Fall宝贝的到来	0
你哭什么	0
收优质男神女神v:blm9009	0
六麦男神最帅气求礼物求礼物	0
磕我	0
都给我趴下，把💎交出来。	0
觅色招男神女神+v19942208682	0
让你白嫖了个毛刘宇	1
我找ls的，你老整我干嘛	1
572976692	0
花大狗	0
没有	0
三坑真香	0
仙女	0
恋爱	0
言笑能不能别爱那些骚b 爱我	1
qwer 带走没用的皮话	1
单欢迎来到虚拟女友	0
星月厅🐶🐔把不是	0
别上天上我	0
12423350	0
走了	0
都得黄	0
cao你bi'比🥚	1
再笑打你屁屁	1
k.k这样也行	1
好	0
咬	0
没号了不喊了	0
欢迎关注公众号来到本房间	0
718918716	0
你的少女音呢小干	0
回趟老家	0
哈哈哈哈哈哈	0
我是我们公司的外交部长😂	1
睡觉锻炼	1
都给我趴下，把💎交出来。	0
轶yi	0
所以看不到	0
鑫鼎娱乐黑厅	0
看看我名字🌝	1
所需力口Y0219123	0
三麦处jb	1
59241384	0
我有啥老板啊	0
是这个名：emmm不告诉你	0
哈哈哈	0
羡慕你还能k瓜子	1
1	0
开大号干你了奥	1
小逸满眼都是小熊饼干	0
全网抽奖软件最白➕yy97182598	0
他在我上面我怎么没见过他……	0
不要你我点陪玩去。	1
mua～	0
gun 走不走？	1
is me	0
在？吃了吗？	0
欢迎 张瑾一💎 宝贝来到本厅	0
欢迎八卦娱乐4190000来到本房间	0
收男友+1564487115	0
好的哥	0
给我也来个。	0
害，啥也不是，散会	0
别喊我你要死	1
古驰交友谈恋爱，古驰牛碧心澎湃	0
刚刚那个五麦 惯的毛病	0
因为老司机都是去广东的。	1
不能遗言吗	0
38447305	0
好贱。。。哈哈	0
南方有？？？	0
拜几把不	1
宝贝欢迎来看元哥	0
8是来看青柚的吗	0
我手机显示3:00	0
给天梯干走了	0
我两不合适，我要找个管我哥哥	0
硬不动了 久久	0
 k.k老板给木易刷点钱吧	1
我叫人帮忙我给	0
想做男神女神的/v:blm9009	0
能不能找个睡觉的	1
三麦是不是kp呢	1
收男友+1564487115	0
哈哈哈哈	0
哎呀ㅤ老公回家了	0
神秘组织驾到🔥都给我趴下	0
高薪招全职男女神+1582300100	0
2978255969	0
北方已经习惯了	0
欢迎1来到本房间	0
都给我趴下，把💎交出来。	0
烦	0
房主我日你麻麻	1
78553776	0
嗯嗯  出去按个摩 大保健	1
招u处人气主持待遇超高	0
看看	0
交友/恋爱/封坑踩171154	0
你可qu你ma的吧	1
你不能说话么	0
15538396151	0
谢谢	0
神仙	0
一号麦欠300不还不要脸	0
给我 我处	0
又一个为爱伤心难过的	0
能扣不？能扣踩你爹艹你妈的	1
宝宝我好了	0
10001	0
呵tui渣男	0
那公交车还会大秀？	1
欢迎【白发】宝贝回家💕	0
有人嘛	0
要坑如1	0
缺对象踩54091473	0
哈哈	0
害我就通过了一个	0
好吧可以做朋友呀	0
你踩我	0
审核+959905883	0
这太jb假了	1
安	0
你好像一个风骚的男人，被盯上了	1
这次也不是踩你呀	0
什么歌啊	0
😋😋😋😋😋	0
怼完，下一轮	0
全麦表情公屏欢迎	0
那是女模	1
欢迎Fx.想自由来到恋爱记	0
𝓝是来看Viki宝宝的吗	0
干嘛	0
不认识行吗	0
清包裹呢	0
他冻住了	0
那虎娘们太能睡了吧？	0
下面猛要不我攻你受？	0
有小哥哥唱痒吗	1
p我3吧	1
🙃	0
收男友女友/威/blm9009	0
lin是来找一甜睡觉的嘛	1
可以	0
现在才给 🐶女人	1
阿豪王也滚刀肉看我个签。	0
？	0
晚上找个连睡的	1
欢迎⁢来到瑞丽❤️	0
11	0
'洛小亦☁️给Tini开个福袋吗	0
要说布丹！！！！！！！	1
衮🔪🐶承5111413	0
加你干你那个妈妈啊	1
奴灾.小骚牌抓到你了看你往哪跑吖！	1
woc	0
收男友+1564487115	0
你踩几把	1
给你们扣得要死	0
衮🔪🐶马占山512789	0
【8】宝宝欢迎回家🔥	0
想做男神女神的＋v:blm9009	0
酸了 酸了	0
随便逛逛都好。	0
窝囊废就喜欢跟mugou玩？	1
11111	0
欢迎‭‭来到本厅	0
都给我趴下，把💎交出来。	0
没有对象，乱挂的	0
吃快点傲天	0
脾气挺大	0
都给我趴下，把💎交出来。	0
衮🔪🐶承5111413	0
被人搞没了	1
初级出520反100	0
女魔shi屏录音看个签＋	0
你凶我是干你🐴呐	1
明晨💎	0
减肉肉➕敏敏姐，安全不反弹❤	0
是叫床吗？	1
？	0
什么叫偷q	1
8麦他不要我要	0
快唱	0
懜哥你那么帅，可以求个礼物么	0
我刷了10钻看你照片	1
我就等着3m走	0
给宝贝吃鸡巴	1
尹涵宝贝偷看了我们还想跑？	0
欢迎ℛ.曼妙来到瑞丽❤️	0
二逼玩意 刷钱都的骂你	1
你的号可真jb多	1
不是白p吗	1
10点了我走了	0
安稳不绿+	0
我吐了耿曼gun下去	1
神秘组织驾到🔥都给我趴下	0
嗨～兜兜宝宝小软抓到你咯	0
我现实玩的	0
？	0
收男友女友/威/blm9009	0
都给我趴下，把💎交出来。	0
那个🐷加我微信了	1
笑得我子宫疼	1
欢迎.回家～	0
可以玩污的吗哥哥	1
我不跟你连睡了	1
哈哈	0
我想找个打游戏的	0
我也贼想你	0
做完手术了，明天就出院了	0
欢迎温柔靖回家	0
唉	0
双费给房主，小可爱	1
聪哥就这个7麦人美声甜	0
24小时随时待命	0
说的好凌天来么一下	0
欢迎晶 熒来到心动❤️	0
daxiu吗	1
銘洋想上荣耀	0
想做男神女神的/v:blm9009	0
玩福袋踩21153532全麦担保	0
她没有钱	0
8麦吃点药吧	0
 Gc.女神是来给赵丽颖刷钱的🐴 	1
？？？	0
tm神助攻	0
欢迎输了累了痛了退了来到本房间	0
想做男神女神的➕v:blm9009	0
黏豆包黏豆包黏豆包黏豆包黏豆包	0
单爆都是要双费的	1
小逗逗满眼都是沇！～	0
4麦大哥中午好	0
都给我趴下，把💎交出来。	0
1643614095	0
嗯，毕竟是现实大jj	1
错觉易	0
都给我趴下，把💎交出来。	0
欢迎节奏感来到本厅！	0
告诉你这首歌叫你是人间四月天	0
我好困啊	0
收男女友+w：15864777797	0
晚安要开心喔	0
欢迎木头来到本房间	0
ㅤYe.九喻 别动衣服脱掉	1
好久不见	0
男mo打游戏爱挂机 让人火大	0
加我微信发你吧	1
列表有没有声音好听的哥哥	0
欢迎⁢⁢清欢来到晋斯	0
8	0
那么多人偷老板！！！！	0
还不剩发红包 浪费	0
欢迎 浪 老板回家	0
树上都是我儿子	1
自己慢慢看	0
欢迎甜来到十三厅高级会所	0
没有	0
七号麦是男模么？	1
女魔shi屏录音看个签＋	0
那就不好玩了	0
好了，心头宠等会过来睡觉	1
666	0
单选f	0
可以给个机会互动吗	0
发财小段崽儿是来看479的嘛	0
不用……呼呼呼	0
这个废物集中营你们有伴奏没	1
24小时随时待命	0
哈喽排档5r/主持10r/天结	0
嘻嘻	0
她想一人要2个	0
吴静是猪	0
我以后再去外面p我就死	1
招主持＋v:14740569455	0
昨天出bug他赚钱	0
阿豪王也滚刀肉看我个签。	0
指令k	1
来九鼎扫雷赠中级福袋	0
我赢了	0
晚上来找我磕泡哦 春秋	1
一麦你要死？	1
你才必死	1
没有那个本事😂😂	0
Am.走 你也喜欢小乌龟吗	0
太好玩了	0
好的	0
欢迎温存归暖居有家有你	0
三陪是不	1
小兮😍小兮😍小兮😍	0
原来是给我刷的	0
没有，我选一麦。骗你的	0
hello人均kp	1
想做男神女神的/v:blm9009	0
给个位子啊干你妈	1
我没有她微信	0
想做男神女神的➕v:blm9009	0
走吧	0
十钻亲我啊	0
胖了十多斤长在了鸡🐔上	1
都给我趴下，把💎交出来。	0
对象+连+	0
连睡踩我。	1
欢迎沐词来到本房间	0
S.林无	0
欢迎【晴白娱乐270703】	0
我就想听7打屁屁	1
能不能带走飞的那种	1
没关系所以是瞎几把鉴	1
收优质男神女神v:blm9009	0
我自己打了1	0
马超说他吃饭去了	0
走吧  给你k舒服了	1
不说就算了	0
欢迎小可爱进入✨ 星河娱乐	0
不是	0
还要开声卡麻烦	0
水晶鞋的话怎么玩	0
上课的看看打底裤	1
欢迎星河娱乐宣传员来到本房间	0
一个星期	0
男女主持厅管看资料待遇	0
雨天给别惹刷点钱吧	0
我想跑这个主持的双费可以吗	1
要不我放歌	0
弄死他b养的	1
男女主持厅管看资料待遇	0
la➗石皮	0
等25号的	0
三里青山三里路 下面一句	0
卧槽 酱酱呢 你可算来了😒	0
一眼见你	0
不知道，我想看看能不能成人妖	0
收男友女友/:blm9009	0
老公，还听吗？	0
别🐔8⃣️哭了铁子	1
不凶回来	0
太鸡巴尴尬	1
我不要👀👀	0
那个安  上来说句话啊	0
要个饭饭 可怜可怜我被	0
我也刷他的	0
我没同意，就恼羞成怒	0
女神➕Dakiwa_	0
干啥非得射进去啊	1
。。	0
借用她的B	1
睡着了我今天刚去我姐家	0
typ你今天在把她玩哭吧	1
认识君尼不香么，歌单20	0
我的印象里工具人都是克p的	0
欢迎1来到本房间1我请你喝茶	0
我是七阶嘴皇	0
司马嘟宝id23710810滚刀1.1w鉆	0
哈哈哈	0
我嘞个去，你他喵的这么多号，	0
祝本厅🔥红🔥红🔥火🔥火	0
没段位竞争力太大了	0
根你有毛关系	0
无语	0
不嫖我还想听水滴	1
都给我趴下，把💎交出来。	0
收男女友 13071000235	0
欢迎诺你的爱情在这里	0
夜清风.老板上个坑坐坐嘛	0
你赢啥了	0
我那天说舔我我号就封了	1
等下我把衣服 脱 了	1
交友/恋爱/封坑踩171154	0
所需力口Y0219123	0
初级出520反100	0
违规	0
睡觉爸比真帅	0
扫雷中2摇1送三件套	0
欢迎 sᴀғᴇ 老公回家	0
欢迎媽媽宝贝走进故友 爱你哦~	0
包裹你让我存着吧	0
不会穿个qq号吗	0
你去点唱，摸厅，都这价还要双费	1
欢迎一只靓仔老板回家！	0
看得开	0
我告诉你了	0
无家可归，想下海➕个签	0
欢迎 ㅤㅤㅤ 宝贝，缺老公吗	0
1	0
录音啊	0
你哪里我都要亲	0
舒服了	0
p你多少起步	1
想做男神女神的/v:blm9009	0
欢迎尤其来到本房间	0
没mx了嘛	0
处个对象太难	0
我更骚姐姐	1
【韩信】·	0
下星期	0
好	0
找女神/跳c➕♈1131743385	0
跟你学坏了	0
你死不死不拍	1
1麦你好像一个搅屎棍	1
是怕她对象背着他偷偷k	1
十钻上坑了老板们请上座	0
你又不说	0
欢迎⁢⁢🖤来到本房间	0
竹子伞姐姐在等你哦	0
没	0
欢迎【人逢喜】回家	0
玩福袋踩21153532全麦担保	0
w靠	0
那个算卦的说你好是不好？	0
骂你	0
1	0
开坑	0
不是有了嘛	0
子。。。橙，不是橙子	0
打打打	0
给我发几块钱我给你刷	0
贝小可爱请坐	0
我连个觉都睡不	1
2 6	0
他妈死了人不知	1
欢迎 k k小可爱	1
1213909377	0
童话镇娱乐招优质麦序主持	0
刚内个球球  故友男模厅偷的	1
欢迎小⬆️回家～	0
你跟你的女模过去吧	1
萧萧 宝贝是来看豆包的吗？	0
在呢	0
无家可归，想下海➕个签	0
给我也刷个	0
1 是来找Coral吗	0
你不能开麦吗	0
欢迎芬妮娱乐🏖19449700来到KF	0
惊雷在我们这搞一晚上了	1
耳朵妹妹嘴真甜	0
去嫖S的	1
章若楠是来看嗣杰爸爸的嘛	0
我也无聊	0
六麦p你下行不	1
螺旋吊丝寡妇音我	1
给我刷100钻给你听	0
 L  K是来吃狗粮的吗	1
当男模，我要当男模	1
欢迎美女来到本房间	0
ㅤㅤ请给真真刷点钱	0
你好像妈没了看不见我说什么	0
？？？？？	0
欢迎笑语ぁ清风小可爱来到本厅	0
我没说我大姨妈？	1
哈哈哈哈	0
衮🔪臭妞22863461	0
一会就回来	0
不叫性感 叫感性感性	0
不能  丨	0
御姐录因视聘看个签可事听	0
你头上是不是顶了🉑肿瘤	1
我是说霸王嫖的那些人	1
给我放	0
欢迎 输出 来到梦之队哥哥的心里	0
欢迎 ⁣⁡⁣寄诚 老公回家	0
确实	0
华景🌺华景🌺华景🌺心如	0
我特么和他说话你逼逼个毛啊	0
安稳对象+	0
9吃咕咚吗？	0
名就女的	0
，	0
三麦连睡吗免费	1
老公我错了求你别绿我了	0
❶格～终于来找志伟了	0
因为太小了知道吗，艾斯比	0
ㅤㅤㅤ休想接近公主半步	0
日你就不能低调点	1
谁接麦x中了还	1
初级开520月中级开1314月3999季	0
我准备把余文杰vx删了	0
都给我趴下，把💎交出来。	0
4麦你扎挺大	1
4麦去U处不	0
晚上插 堆再来	1
习惯了	0
你们打吧	0
给你当头一棒	0
莹莹被小敌抓到了吧！	0
假	0
欢迎无常宝贝来刷钱	0
？？	0
想做男神女神的/v:blm9009	0
🉑司机你会吗	1
欢迎8宝贝来到星河娱乐。	0
Jj�D/e�mkiX��	1
Hi .你来啦😋	0
天都被聊死了	0
全明星牛批！木同最帅！考核＋	0
耳目一新	0
六麦男神最帅气求礼物求礼物	0
你见我去过女模厅嘛	1
我这两天没上过小号	0
一会儿索隆能不能来砍我	0
我在喝奶。不着急	1
鑫鼎娱乐黑厅	0
她睡觉呢	0
一号麦欠300不还不要脸	0
肋肋谁啊	0
可以解开辣	0
都打pg.	1
换头像吗小宝贝	0
在这睡	0
O�K�K�K	1
？	0
应p跳c＋1829373536❤️曰结	0
好。	0
不知道	0
欢迎心碎联盟哥哥回家	0
感谢悟空老板上麦	0
哪个厅？青楼的？	1
欢迎天赐哥哥来到刷拉女八😍	0
对啊	0
我天	0
我0.1我都害怕	0
欢迎爸爸来到玖零亲密互动跳8	0
我刷钱啊	0
都给我趴下，把💎交出来。	0
骚B	1
把我套下 有事	0
这个k怎么打	1
俩全场一个带zou	1
❤大	0
好想打pp啊	1
今天都是四五个小时中	0
1392991397	0
欢迎锦城来到Au王者	0
弟弟把她带回家	1
我就认识147	0
微信：15864777797	0
哈哈哈	0
蓝漂亮嘤嘤嘤	0
收男m女神高新赚钱的➕个签	0
要看就视频看	1
你去接视频吧	1
Durex	1
略略略	0
老公你舔我	1
欢迎 4 来到梦之队哥哥的心里	0
哈哈哈	0
那我去补番了你们睡吧	0
刘宇出删我干j8？	1
哈哈哈刚才和别人刷了两百钻真香	0
小辰54701551滚刀6千	0
哎	0
感谢.填1坑	0
你怕不是想偷看她没穿衣服	1
呸	0
收男友女友/:blm9009	0
空好多	0
长阳小骚牌抓到你了看你往哪跑吖！	1
？	0
一麦小姐姐最美最靓最迷人🌹	0
这跟别人有啥关系，傻货	1
真想找个安稳对象 不k的那种	1
我大哥呢	0
你跟我屌丝音 跟别人青叔！	1
欢迎 8 老板回家	0
老张声音咋变了	0
刚打你屁股忘了？？？	1
等会你下档把我带走吗	1
洗完碗了	0
你是m老妹?	0
V₭小骚牌抓住你了别跑	1
我在	0
欢迎 杨过 宝贝走进古驰男二	0
噢	0
疏远！徐天是你爹	0
玩什么游戏，大宝贝	0
一天不拔出来会咋样？	1
你有对象我陪你干你妈脑袋啊😂	1
我被封了	0
欢迎‭长情‬来到天鹅综合娱乐	0
1麦叫老婆	0
1	0
xslz	0
我记得他	0
+18992445520	0
都给我趴下，把💎交出来。	0
想做男神女神的/v:blm9009	0
怎么说	0
好sao阿 弟弟	1
1	0
情白厅主带头出来滚刀	0
我怎么了	0
初次见面，你我有缘交换个礼物吧	1
双费500主持刷三麦	1
七麦哥 还是比较帅的	0
欢迎卑微小7来到本房间	0
24小时随时待命	0
晚安要开心喔	0
都给我趴下，把💎交出来。	0
欢迎沸点娱乐162154来到Sweet娱乐	0
感谢snow老板上麦	0
哈哈哈哈	0
欢迎1来到我心里	0
挂着吧	0
哈哈哈哈	0
奔现	0
【作图吧】是图都能做，包您满意	0
小三你马有子宫吗？	1
1	0
你加我好友	0
我走了虎逼玩意儿	1
你晚点踩我吧	0
210出一个双鱼仙女，要的滴滴	0
起床pc	1
 sp＋你是来偷看e的吗	1
1是来给小c送老公么	0
八麦老公	0
收男m女神高新赚钱的➕个签	0
关注hello语音娱乐圈	0
他好冷淡。。。我的天	0
关注hello语音娱乐圈	0
欢迎🍵仙女进入本房间	0
好的	0
你之前也是这么和我说的	0
主持你怎么送我草莓冻了	1
.你在不上来妹妹都长蜘蛛网了	0
2	0
他 就走了？	0
欢迎哥哥来到寻觅女一🎐	0
我等下可能出去了	0
都给我趴下，把💎交出来。	0
都给我趴下，把💎交出来。	0
欢迎冬天来看98k	0
哈哈哈	0
刚刚不是你自己说的	0
主持嘛	0
欢迎 NN🌙 宝宝回家	0
现在想p	1
知性老司机	1
收购微信十几个号	1
欢迎.小可爱回家	0
能早泄	1
都没人	0
等我把声卡拔出来	1
一波带走	1
欢迎恩老公回家	0
感谢Cy.澈老板上麦	0
你也可以交给我	0
不清楚	0
八号段位都没有快点滚吧穷13	0
神仙群1095934345	0
啥也听不清	0
说鸡鸡	1
7姐7姐	0
都给我趴下，把💎交出来。	0
⁣你又行了？	0
东仔没送	0
来来来兄弟给你看看我不穿衣服样	1
